47.14742,228.05376,-645.45306
-3.14316,297.20331,-670.00653
-1.57158,296.67944,-670.17468
14.49347,267.69250,-680.93787
49.94133,228.40300,-644.44403
49.41748,230.32382,-644.61218
49.59210,229.79996,-644.44403
49.41748,230.32382,-644.27582
47.84590,229.10147,-644.10767
48.71899,230.67305,-642.25775
49.06824,229.27609,-644.27582
48.19513,228.75223,-643.77130
47.67128,228.57762,-644.27582
47.67128,228.57762,-644.27582
49.06824,227.52989,-643.60315
48.89362,229.45071,-644.78040
49.59210,228.75223,-644.10767
49.24286,229.79996,-646.12573
48.02052,229.27609,-643.93945
49.24286,229.79996,-644.10767
48.89362,229.45071,-643.77130
48.36975,228.57762,-644.61218
48.19513,229.79996,-644.78040
49.94133,229.79996,-644.78040
49.94133,230.14920,-642.76227
49.24286,228.75223,-644.10767
48.89362,227.70451,-646.12573
50.11595,224.73598,-645.62122
50.29057,224.91060,-645.45306
48.71899,229.97458,-645.28491
49.59210,229.10147,-643.77130
49.76672,230.67305,-644.61218
49.24286,228.40300,-645.45306
49.59210,228.05376,-644.10767
48.89362,229.45071,-643.43494
48.02052,228.92685,-644.27582
49.41748,228.92685,-644.27582
49.59210,230.49843,-644.78040
47.32204,228.22838,-644.94855
49.59210,230.14920,-643.09863
49.24286,228.75223,-644.78040
49.24286,229.45071,-644.78040
49.06824,229.62534,-643.93945
48.71899,229.97458,-643.26678
48.19513,230.14920,-644.10767
48.54437,229.45071,-643.43494
49.41748,229.27609,-644.61218
47.84590,229.79996,-644.44403
48.89362,231.19691,-643.77130
48.36975,229.27609,-644.94855
50.63982,228.75223,-644.78040
46.79817,230.84767,-645.78943
44.17888,233.46698,-647.97571
44.70273,234.34007,-647.80750
49.41748,228.92685,-642.93042
48.19513,229.10147,-645.11670
48.36975,229.27609,-644.27582
47.84590,229.10147,-644.10767
49.06824,227.18065,-644.61218
49.06824,227.18065,-644.61218
49.76672,229.27609,-644.61218
47.84590,228.75223,-644.44403
49.24286,229.79996,-644.10767
49.76672,229.62534,-644.94855
48.89362,229.45071,-643.43494
48.89362,228.05376,-644.10767
48.89362,229.79996,-644.44403
49.59210,228.75223,-644.10767
48.36975,227.87914,-643.60315
48.54437,228.75223,-644.44403
48.89362,228.75223,-643.43494
48.54437,229.10147,-644.10767
49.24286,230.49843,-644.78040
49.06824,228.92685,-644.61218
49.94133,229.10147,-644.44403
48.19513,229.10147,-644.10767
49.94133,229.45071,-644.44403
48.54437,229.79996,-643.77130
47.67128,228.57762,-645.62122
47.32204,230.32382,-642.93042
49.59210,229.45071,-644.10767
49.59210,229.10147,-643.43494
48.89362,229.45071,-644.10767
48.89362,230.14920,-643.77130
48.36975,229.27609,-643.93945
49.24286,228.05376,-643.09863
47.49666,228.75223,-643.77130
49.24286,229.79996,-643.77130
48.71899,230.32382,-644.27582
49.41748,228.22838,-643.93945
48.54437,228.75223,-643.77130
48.89362,230.49843,-643.43494
47.84590,230.84767,-645.11670
48.89362,228.40300,-644.44403
48.71899,228.22838,-644.94855
49.59210,229.10147,-644.78040
48.02052,229.97458,-644.61218
49.41748,229.62534,-645.62122
48.54437,228.40300,-645.11670
49.76672,229.97458,-643.93945
47.49666,229.79996,-644.78040
47.49666,229.79996,-644.78040
14.14423,293.88550,-646.96661
14.31885,293.71088,-647.13477
26.01839,255.11986,-668.49292
49.76672,229.62534,-645.28491
48.54437,229.45071,-644.44403
48.02052,229.97458,-643.93945
49.94133,229.79996,-644.44403
47.84590,229.45071,-644.78040
47.49666,231.19691,-645.45306
47.49666,231.19691,-645.45306
48.71899,230.32382,-643.93945
48.71899,230.32382,-643.93945
47.84590,229.45071,-645.45306
48.71899,230.32382,-644.94855
48.54437,230.49843,-645.11670
48.54437,230.14920,-645.11670
47.32204,230.67305,-645.28491
48.71899,230.67305,-644.94855
49.24286,229.10147,-644.10767
47.32204,229.97458,-645.62122
48.71899,230.32382,-644.94855
48.89362,229.79996,-645.11670
48.71899,232.07002,-645.28491
48.19513,229.79996,-645.45306
48.19513,229.45071,-645.78943
47.67128,227.18065,-647.30298
48.54437,224.91060,-647.80750
48.71899,225.08522,-645.28491
47.84590,230.14920,-645.45306
48.02052,230.32382,-645.28491
47.84590,230.14920,-646.12573
47.67128,228.92685,-644.27582
47.84590,230.14920,-645.78943
48.02052,230.67305,-644.94855
46.97279,231.02229,-644.94855
47.32204,230.67305,-645.62122
47.84590,230.14920,-644.78040
48.19513,229.10147,-644.44403
48.02052,229.97458,-644.61218
48.71899,230.67305,-645.62122
47.14742,229.10147,-646.12573
46.97279,231.02229,-645.28491
48.36975,230.32382,-645.95758
48.19513,230.49843,-645.11670
48.71899,229.27609,-645.28491
48.71899,231.72078,-647.30298
49.59210,230.84767,-644.44403
47.84590,230.49843,-644.78040
47.49666,229.45071,-645.78943
48.02052,230.67305,-646.63025
44.35350,229.10147,-646.12573
40.33723,231.72078,-648.31201
41.03572,234.51469,-647.97571
48.02052,231.37154,-646.29395
48.36975,230.67305,-644.61218
48.36975,230.67305,-645.28491
49.41748,229.62534,-645.28491
48.89362,230.49843,-645.11670
49.41748,231.37154,-644.61218
49.06824,230.32382,-644.94855
48.89362,231.19691,-646.46210
48.71899,229.97458,-645.95758
48.71899,229.97458,-645.95758
48.36975,231.37154,-644.94855
48.36975,231.37154,-644.94855
47.84590,230.14920,-645.45306
48.54437,230.14920,-644.44403
48.89362,231.54616,-645.78943
47.67128,231.72078,-645.95758
48.19513,230.14920,-646.46210
49.41748,231.02229,-646.29395
48.54437,232.24463,-645.78943
49.76672,231.02229,-645.62122
47.84590,230.84767,-646.12573
49.59210,230.84767,-646.46210
48.54437,231.89540,-645.11670
49.24286,231.89540,-644.44403
48.54437,231.19691,-646.12573
48.02052,232.41925,-647.30298
46.97279,231.02229,-645.62122
50.63982,230.49843,-645.45306
49.76672,232.07002,-645.95758
48.19513,231.89540,-646.12573
49.06824,231.72078,-645.95758
49.94133,232.59387,-645.78943
49.41748,231.37154,-647.30298
48.54437,230.84767,-645.45306
48.89362,231.89540,-646.46210
49.59210,231.54616,-646.46210
49.41748,231.02229,-645.95758
48.71899,232.41925,-646.96661
49.59210,230.84767,-646.46210
48.36975,231.37154,-645.95758
49.59210,231.89540,-645.78943
49.06824,231.72078,-646.29395
47.14742,230.49843,-646.46210
47.49666,232.24463,-645.78943
48.19513,231.54616,-647.13477
48.89362,230.49843,-646.12573
48.89362,230.49843,-646.12573
49.59210,230.84767,-645.78943
60.24391,242.54721,-634.18536
52.38602,277.29660,-626.95386
46.09970,232.59387,-647.47113
46.09970,232.59387,-647.47113
47.49666,230.49843,-646.12573
48.71899,230.67305,-646.29395
48.71899,230.32382,-647.97571
49.06824,229.62534,-646.29395
50.11595,231.02229,-645.95758
48.02052,230.67305,-646.63025
49.24286,231.54616,-645.11670
49.24286,231.19691,-647.47113
48.19513,232.24463,-647.80750
48.36975,231.72078,-646.29395
49.06824,231.37154,-648.31201
48.89362,231.89540,-646.79846
48.89362,231.19691,-645.11670
48.89362,231.54616,-646.46210
49.76672,231.37154,-646.29395
49.76672,230.32382,-647.30298
47.49666,229.79996,-646.12573
49.24286,232.24463,-645.78943
48.71899,231.02229,-646.96661
49.24286,230.84767,-646.12573
48.02052,231.37154,-646.96661
49.59210,224.21211,-652.85272
49.24286,222.81516,-648.81653
50.46519,221.24358,-648.98474
49.41748,230.67305,-646.29395
49.76672,231.37154,-647.63934
49.76672,232.07002,-645.95758
46.62355,231.37154,-646.29395
49.59210,231.89540,-646.46210
47.49666,231.54616,-645.45306
47.14742,230.84767,-646.12573
48.71899,231.72078,-646.29395
48.02052,231.72078,-646.96661
48.19513,231.19691,-648.14386
48.89362,230.14920,-646.12573
49.06824,231.72078,-647.63934
49.06824,231.37154,-645.95758
48.71899,229.62534,-646.63025
48.71899,231.37154,-646.29395
48.02052,232.07002,-647.97571
48.02052,232.07002,-647.97571
47.14742,230.49843,-647.80750
48.54437,231.54616,-646.79846
48.02052,231.37154,-647.97571
48.02052,231.37154,-647.97571
46.62355,231.72078,-646.63025
48.36975,232.07002,-647.30298
36.49559,228.92685,-649.32104
36.84483,228.57762,-648.31201
41.90881,230.84767,-645.78943
48.02052,231.72078,-647.30298
48.89362,230.14920,-648.81653
47.49666,229.45071,-646.79846
47.67128,230.67305,-647.30298
49.41748,231.72078,-645.62122
48.89362,231.19691,-646.79846
48.89362,231.19691,-649.15289
48.36975,230.32382,-646.96661
48.19513,231.19691,-647.80750
48.54437,231.89540,-647.80750
48.02052,231.72078,-647.97571
48.89362,230.84767,-647.80750
48.54437,229.79996,-648.48022
48.02052,231.72078,-646.96661
47.67128,231.72078,-647.97571
49.59210,231.54616,-647.80750
47.84590,232.59387,-646.12573
48.71899,232.76849,-647.30298
47.67128,231.37154,-646.29395
48.19513,231.54616,-647.47113
48.89362,231.89540,-647.80750
48.54437,232.59387,-647.47113
49.76672,231.72078,-646.29395
49.94133,231.19691,-647.80750
49.41748,231.72078,-645.95758
49.76672,231.37154,-646.96661
48.02052,233.46698,-645.95758
48.89362,231.54616,-646.12573
47.67128,233.11774,-646.96661
47.32204,232.41925,-647.30298
47.67128,231.72078,-647.63934
49.06824,232.07002,-647.30298
50.11595,231.72078,-646.96661
49.59210,232.24463,-648.14386
48.54437,230.84767,-647.47113
48.02052,231.02229,-647.30298
49.59210,232.24463,-647.80750
48.54437,233.29236,-648.48022
49.59210,232.59387,-647.80750
47.67128,231.02229,-647.63934
49.76672,232.41925,-648.64838
49.06824,232.41925,-648.31201
48.19513,231.89540,-648.48022
48.71899,232.76849,-647.30298
48.54437,231.54616,-647.47113
47.84590,233.29236,-646.79846
47.84590,233.29236,-646.79846
55.00533,245.69038,-634.52173
56.57690,257.73917,-638.05341
57.27538,254.94524,-638.72607
47.32204,230.67305,-648.64838
48.54437,232.94312,-647.47113
47.67128,232.76849,-647.97571
48.89362,230.84767,-646.12573
48.89362,230.14920,-648.48022
47.32204,231.37154,-648.31201
48.36975,232.76849,-648.64838
49.06824,231.02229,-647.63934
46.97279,232.41925,-648.98474
50.11595,232.41925,-649.65741
49.41748,232.41925,-647.30298
48.19513,231.54616,-648.14386
48.02052,231.37154,-647.30298
49.76672,232.41925,-646.63025
47.67128,231.72078,-646.63025
48.71899,231.02229,-649.65741
49.24286,231.54616,-647.13477
48.02052,231.02229,-647.97571
48.02052,233.11774,-648.64838
48.89362,231.19691,-649.15289
48.89362,233.64160,-648.14386
48.19513,232.59387,-647.80750
43.13115,218.10042,-654.36633
46.97279,214.60802,-652.34821
47.84590,217.22731,-649.82556
47.49666,231.54616,-649.15289
48.02052,231.72078,-648.31201
47.14742,232.24463,-647.47113
47.67128,232.07002,-647.63934
48.02052,232.07002,-647.30298
48.54437,232.24463,-648.48022
47.32204,232.76849,-647.63934
46.09970,232.24463,-648.81653
47.67128,234.16545,-647.63934
47.49666,231.54616,-648.14386
48.36975,231.02229,-647.97571
49.06824,231.72078,-648.64838
48.71899,232.07002,-648.64838
48.54437,231.54616,-647.47113
49.24286,232.59387,-648.48022
47.49666,231.89540,-647.80750
47.49666,231.89540,-647.80750
47.14742,231.54616,-649.15289
48.02052,232.76849,-647.30298
48.19513,231.89540,-647.80750
46.97279,233.11774,-647.97571
49.06824,232.07002,-646.63025
47.84590,230.84767,-648.14386
40.33723,225.43445,-647.30298
39.63875,225.43445,-646.63025
43.82964,229.27609,-643.26678
48.54437,232.59387,-649.15289
48.19513,232.59387,-647.47113
47.32204,231.72078,-647.30298
48.36975,231.72078,-649.32104
47.84590,232.59387,-647.80750
48.19513,232.94312,-647.47113
46.62355,231.72078,-648.31201
46.97279,231.72078,-647.63934
47.84590,232.24463,-646.79846
48.02052,231.37154,-648.64838
46.97279,232.41925,-648.31201
49.41748,232.41925,-648.31201
47.49666,232.24463,-648.81653
47.32204,232.07002,-649.32104
48.71899,231.02229,-648.64838
46.62355,232.76849,-648.31201
48.02052,231.02229,-648.64838
48.54437,232.59387,-648.81653
47.32204,232.76849,-648.31201
47.84590,231.19691,-649.82556
48.02052,231.37154,-649.32104
47.32204,231.72078,-649.32104
47.14742,231.89540,-648.81653
48.36975,232.07002,-649.65741
48.36975,233.11774,-648.64838
48.19513,231.89540,-647.80750
47.32204,231.37154,-648.64838
46.97279,231.72078,-648.64838
47.14742,232.94312,-649.82556
47.14742,232.24463,-649.48926
47.49666,233.99083,-649.82556
45.75046,232.24463,-650.49829
47.14742,231.19691,-650.16193
46.27432,231.37154,-649.32104
46.97279,231.72078,-649.32104
47.14742,231.19691,-650.83466
46.97279,232.07002,-649.32104
45.92508,232.41925,-649.32104
46.97279,232.76849,-649.65741
45.92508,231.02229,-649.65741
45.92508,231.02229,-649.65741
46.62355,232.76849,-650.33008
46.62355,232.07002,-648.64838
46.79817,231.54616,-649.15289
46.79817,231.89540,-649.48926
45.75046,230.49843,-650.83466
46.27432,231.02229,-649.32104
51.51292,241.49950,-643.60315
52.03677,242.02336,-646.12573
51.68753,241.67412,-647.13477
46.79817,232.24463,-650.16193
46.27432,232.76849,-650.33008
46.97279,231.72078,-649.65741
47.49666,232.24463,-649.48926
46.79817,231.89540,-649.15289
46.62355,232.07002,-647.97571
45.22659,233.81622,-650.66644
44.87735,232.76849,-649.99377
44.70273,232.59387,-649.82556
47.67128,232.76849,-650.66644
46.09970,232.59387,-651.17102
46.62355,231.72078,-650.33008
45.75046,232.24463,-650.49829
44.52812,231.37154,-650.33008
46.62355,231.37154,-649.99377
44.87735,232.76849,-649.65741
46.09970,231.89540,-649.15289
46.09970,231.19691,-650.49829
46.09970,231.54616,-649.48926
46.27432,231.37154,-650.66644
45.05197,233.29236,-650.49829
46.62355,232.07002,-649.65741
19.73207,196.44753,-653.35724
22.87523,197.14601,-651.67554
35.62250,210.24251,-637.38068
45.57584,232.76849,-649.99377
45.92508,229.97458,-649.32104
44.87735,232.76849,-650.66644
46.09970,232.59387,-650.83466
46.09970,231.54616,-649.48926
45.22659,233.11774,-650.33008
45.75046,233.29236,-650.16193
45.05197,232.59387,-651.50732
46.09970,230.14920,-650.16193
45.92508,232.07002,-649.32104
45.92508,232.07002,-649.32104
45.92508,232.76849,-649.65741
45.05197,233.29236,-651.17102
45.05197,233.29236,-651.17102
45.57584,231.37154,-651.00281
44.17888,233.11774,-649.99377
45.22659,229.62534,-649.99377
46.09970,232.59387,-648.81653
45.22659,232.76849,-649.32104
44.17888,231.72078,-648.98474
44.00426,232.24463,-651.17102
45.57584,232.07002,-649.32104
45.40121,231.54616,-650.49829
42.43268,220.54509,-646.96661
42.08344,219.84662,-646.29395
48.54437,229.45071,-647.13477
44.35350,232.94312,-650.49829
44.17888,231.02229,-651.00281
46.09970,231.89540,-650.83466
45.05197,232.59387,-650.49829
43.82964,232.41925,-652.01184
44.17888,231.72078,-651.00281
45.05197,232.94312,-651.50732
44.87735,232.07002,-649.32104
43.65501,230.84767,-650.16193
44.00426,231.19691,-650.16193
44.00426,231.54616,-651.50732
45.57584,231.02229,-650.66644
46.09970,232.24463,-649.82556
44.17888,232.07002,-650.66644
44.17888,230.67305,-651.00281
44.52812,230.32382,-651.00281
45.57584,232.76849,-650.33008
44.00426,230.84767,-649.48926
44.17888,231.37154,-651.67554
44.70273,231.19691,-650.83466
42.95654,231.89540,-651.84369
45.22659,232.07002,-651.67554
44.87735,231.37154,-651.33917
44.52812,231.72078,-651.00281
43.82964,232.76849,-650.33008
43.13115,232.76849,-651.00281
43.13115,232.76849,-651.00281
43.13115,231.72078,-651.00281
43.13115,232.41925,-651.33917
43.13115,232.41925,-651.33917
42.95654,230.49843,-651.17102
44.17888,232.76849,-651.00281
44.17888,232.76849,-651.00281
44.52812,231.37154,-649.65741
44.52812,231.37154,-649.65741
44.17888,231.37154,-649.99377
43.13115,232.07002,-649.32104
44.17888,230.32382,-649.99377
43.65501,230.49843,-651.17102
43.30577,230.84767,-651.84369
42.95654,231.19691,-650.16193
42.08344,231.37154,-650.33008
43.30577,231.89540,-650.16193
43.30577,232.24463,-651.17102
43.48039,231.02229,-652.68457
43.13115,231.37154,-650.66644
43.13115,233.11774,-651.67554
43.13115,233.11774,-651.67554
46.27432,236.95938,-648.31201
46.62355,236.95938,-648.98474
43.30577,232.24463,-650.83466
42.08344,231.72078,-651.00281
43.30577,231.54616,-650.16193
42.78192,231.72078,-649.99377
42.43268,232.07002,-650.66644
44.17888,232.76849,-651.00281
43.30577,231.89540,-650.16193
43.48039,230.67305,-651.00281
42.95654,231.89540,-650.49829
42.78192,231.72078,-650.33008
42.95654,230.84767,-651.50732
43.13115,232.41925,-651.00281
42.60730,231.19691,-651.50732
42.43268,231.37154,-651.67554
42.08344,231.72078,-650.66644
42.08344,230.32382,-651.67554
42.08344,232.41925,-651.33917
42.60730,231.89540,-651.84369
41.38495,232.41925,-651.00281
42.08344,230.32382,-652.68457
43.30577,231.54616,-651.50732
43.13115,233.46698,-649.65741
-29.16154,191.55817,-611.31366
-29.33615,192.08203,-611.48181
0.17462,196.79677,-606.94116
40.86110,232.24463,-650.49829
43.82964,230.32382,-649.99377
42.08344,232.41925,-651.33917
41.73419,231.72078,-650.66644
41.73419,231.72078,-650.66644
41.90881,232.24463,-650.49829
41.73419,230.32382,-651.00281
42.08344,233.11774,-651.67554
40.16261,231.19691,-651.50732
42.43268,232.41925,-651.00281
41.55957,230.84767,-649.48926
41.38495,232.07002,-651.33917
42.95654,231.54616,-650.49829
41.73419,233.46698,-651.00281
41.21034,231.54616,-650.16193
42.78192,232.07002,-651.67554
40.33723,231.72078,-651.00281
40.68648,231.37154,-651.00281
40.68648,231.72078,-651.00281
41.90881,231.89540,-648.81653
42.25806,232.59387,-649.82556
42.08344,231.72078,-651.33917
42.25806,230.84767,-650.49829
42.60730,222.46591,-647.47113
41.38495,222.98978,-648.64838
43.48039,230.32382,-649.65741
41.03572,231.72078,-650.33008
41.21034,231.19691,-650.83466
41.90881,231.89540,-651.50732
41.21034,232.24463,-650.16193
41.03572,233.46698,-650.66644
40.51186,232.59387,-650.49829
40.68648,231.72078,-652.01184
41.55957,231.89540,-651.17102
41.55957,232.24463,-651.17102
41.21034,231.89540,-651.50732
39.28952,231.02229,-649.32104
41.73419,232.07002,-652.01184
40.51186,231.19691,-649.48926
39.98799,232.07002,-652.01184
41.21034,232.24463,-650.83466
40.68648,231.37154,-652.01184
42.08344,232.76849,-650.66644
42.95654,232.59387,-650.83466
41.38495,232.07002,-651.33917
41.38495,231.72078,-652.01184
41.90881,233.64160,-651.84369
41.38495,231.72078,-650.33008
40.68648,231.02229,-652.01184
41.38495,232.76849,-649.99377
42.08344,230.32382,-652.01184
42.08344,230.32382,-652.01184
42.08344,231.72078,-651.00281
41.21034,230.84767,-650.83466
40.51186,231.89540,-650.83466
41.73419,232.41925,-651.67554
40.68648,231.72078,-652.01184
42.25806,231.54616,-651.50732
40.33723,232.41925,-652.01184
43.65501,231.89540,-652.85272
41.03572,232.41925,-652.01184
39.28952,229.62534,-651.00281
41.90881,232.59387,-650.49829
41.90881,233.29236,-650.49829
40.51186,232.59387,-650.49829
41.55957,231.89540,-651.17102
40.86110,231.54616,-651.17102
40.51186,231.89540,-650.83466
41.55957,230.84767,-649.48926
41.55957,230.84767,-649.48926
40.68648,230.67305,-650.66644
42.95654,232.24463,-651.50732
41.38495,231.72078,-650.66644
41.38495,231.72078,-650.66644
45.05197,236.08627,-649.82556
44.52812,237.30861,-650.66644
40.68648,231.37154,-650.33008
42.08344,234.16545,-651.67554
41.21034,231.19691,-649.82556
41.03572,231.72078,-650.66644
41.55957,232.94312,-651.17102
42.43268,232.41925,-649.99377
40.68648,231.02229,-651.00281
41.55957,231.19691,-651.17102
40.68648,232.76849,-650.66644
41.90881,232.24463,-652.18005
42.25806,231.89540,-650.49829
41.55957,233.99083,-649.82556
41.21034,231.19691,-650.16193
41.55957,231.19691,-650.83466
40.68648,232.07002,-650.33008
40.86110,231.54616,-651.17102
40.86110,231.19691,-651.84369
40.86110,231.89540,-651.17102
40.68648,232.41925,-651.33917
40.33723,232.07002,-651.00281
42.08344,231.72078,-650.33008
41.90881,233.29236,-650.83466
-59.89467,185.27185,-576.66974
-56.75150,186.66881,-577.34247
-7.33403,173.57231,-594.32806
42.08344,232.07002,-651.00281
42.08344,232.07002,-651.00281
39.46414,232.59387,-650.83466
41.03572,232.76849,-650.66644
40.51186,231.89540,-651.17102
40.33723,231.02229,-651.00281
39.98799,231.37154,-651.00281
39.81337,233.29236,-651.84369
40.86110,231.89540,-651.17102
40.16261,232.59387,-649.48926
39.81337,232.24463,-651.50732
40.16261,231.89540,-650.16193
40.33723,232.41925,-651.33917
40.86110,232.94312,-651.50732
39.63875,231.37154,-651.00281
39.28952,232.07002,-651.00281
40.86110,232.59387,-652.18005
40.68648,232.07002,-651.33917
40.51186,231.89540,-651.17102
40.68648,231.37154,-652.01184
40.33723,231.72078,-651.67554
39.63875,232.76849,-651.00281
39.46414,231.19691,-651.84369
41.90881,223.16440,-648.14386
42.43268,223.68825,-647.97571
40.51186,230.84767,-651.50732
39.63875,233.11774,-650.66644
41.21034,232.24463,-652.85272
40.33723,232.07002,-651.33917
41.03572,232.41925,-651.33917
40.51186,231.89540,-650.83466
41.38495,233.11774,-649.65741
40.33723,232.76849,-652.01184
41.73419,232.76849,-652.01184
40.86110,232.24463,-650.83466
41.55957,233.29236,-651.50732
39.46414,233.29236,-650.16193
39.46414,231.89540,-650.16193
40.68648,233.46698,-651.33917
41.03572,232.07002,-650.66644
41.03572,232.41925,-651.67554
40.33723,232.07002,-651.00281
41.73419,232.07002,-651.33917
39.81337,231.54616,-651.84369
40.33723,232.41925,-651.67554
39.81337,231.19691,-650.49829
40.51186,231.54616,-649.48926
41.03572,233.11774,-650.33008
40.68648,232.07002,-651.00281
40.68648,232.07002,-651.00281
38.76566,232.59387,-651.17102
38.76566,232.59387,-651.17102
41.03572,231.72078,-650.66644
40.86110,233.64160,-651.17102
39.63875,232.07002,-651.00281
40.33723,231.02229,-651.67554
40.86110,232.24463,-651.17102
40.33723,232.07002,-651.33917
39.98799,233.46698,-650.66644
39.81337,232.24463,-650.83466
41.03572,233.81622,-651.00281
39.63875,233.11774,-651.67554
40.51186,233.29236,-651.17102
39.46414,231.89540,-651.17102
40.86110,232.59387,-651.84369
38.24179,233.46698,-651.67554
39.11490,233.64160,-651.50732
40.33723,232.07002,-651.33917
39.98799,231.72078,-650.66644
39.28952,232.76849,-651.00281
39.28952,233.81622,-650.66644
39.81337,231.89540,-651.84369
39.81337,230.84767,-651.50732
39.81337,230.84767,-651.50732
45.75046,237.13400,-649.15289
42.95654,236.43552,-651.50732
39.81337,232.24463,-651.17102
39.46414,231.54616,-653.52539
40.33723,232.76849,-650.66644
39.81337,233.29236,-650.83466
40.16261,233.99083,-651.17102
40.51186,232.24463,-650.83466
40.16261,232.59387,-651.84369
41.38495,232.76849,-652.01184
40.68648,232.07002,-651.67554
40.33723,232.41925,-653.02087
40.16261,232.24463,-652.18005
41.03572,233.46698,-651.00281
41.21034,233.29236,-651.17102
39.28952,231.72078,-651.33917
41.03572,232.41925,-651.00281
40.33723,231.72078,-651.67554
40.51186,232.94312,-651.17102
39.28952,233.46698,-651.33917
40.51186,233.29236,-652.18005
41.90881,232.94312,-650.83466
39.98799,232.76849,-649.99377
40.68648,232.41925,-651.33917
-52.21138,185.97032,-589.78735
-51.33829,186.49419,-588.94647
8.38177,190.68507,-609.46375
8.38177,190.68507,-609.46375
39.46414,232.24463,-651.84369
41.03572,232.07002,-652.01184
41.03572,232.07002,-652.01184
40.16261,233.64160,-651.17102
41.03572,231.02229,-650.66644
40.51186,232.59387,-650.83466
39.81337,232.24463,-649.82556
39.98799,232.07002,-651.67554
41.21034,232.24463,-649.82556
38.94028,232.41925,-651.67554
40.68648,231.02229,-650.66644
39.81337,230.49843,-650.83466
40.16261,231.19691,-650.83466
40.86110,232.24463,-650.49829
40.33723,232.76849,-650.66644
39.98799,232.76849,-651.33917
41.73419,231.72078,-651.33917
38.94028,232.07002,-650.33008
40.86110,231.89540,-650.49829
41.38495,232.07002,-651.67554
41.21034,232.24463,-650.83466
39.28952,232.07002,-651.00281
42.43268,223.68825,-647.63934
41.55957,223.51364,-647.13477
39.46414,231.89540,-651.17102
39.98799,230.67305,-649.65741
41.38495,232.76849,-649.32104
39.63875,232.07002,-651.33917
41.55957,231.54616,-649.48926
39.98799,231.02229,-650.33008
40.33723,233.11774,-651.00281
40.51186,232.94312,-650.83466
40.86110,230.84767,-649.82556
40.16261,231.89540,-649.82556
40.68648,232.41925,-650.66644
41.73419,232.41925,-651.33917
40.33723,231.72078,-649.99377
39.98799,232.07002,-650.66644
39.46414,231.19691,-652.18005
39.11490,232.94312,-650.16193
39.11490,232.94312,-650.16193
41.03572,231.72078,-651.33917
39.11490,231.89540,-650.83466
42.08344,231.72078,-650.66644
41.55957,232.94312,-649.48926
41.90881,232.59387,-650.16193
41.90881,232.59387,-650.16193
41.55957,233.64160,-650.16193
41.38495,232.07002,-651.00281
40.68648,231.72078,-650.66644
39.81337,231.89540,-650.16193
41.21034,232.59387,-650.83466
38.94028,232.07002,-651.00281
41.55957,232.24463,-650.83466
38.24179,232.76849,-652.34821
39.63875,231.72078,-651.00281
39.46414,232.59387,-650.83466
40.33723,231.72078,-651.33917
